region,date,water_pixels,water_area_km2,absolute_ice_area_km2,relative_ice_area_km2,absolute_coverage_percent,relative_coverage_percent,missing_pixels
Gulf of Boothia,2019-08-28,164,102500.0,11250.0,6480.0,10.975609756097562,6.321951219512195,0
Hudson Bay,2019-08-28,1475,921875.0,34375.0,8417.5,3.7288135593220337,0.9130847457627118,0
Hudson Bay Area,2019-08-28,2285,1428125.0,55625.0,19552.5,3.894967177242888,1.3691028446389495,0
Hudson Strait,2019-08-28,305,190625.0,1250.0,215.0,0.6557377049180327,0.1127868852459016,0
Foxe Basin,2019-08-29,341,213125.0,10625.0,5125.0,4.98533724340176,2.404692082111437,0
Gulf of Boothia,2019-08-29,164,102500.0,8750.0,4995.0,8.536585365853659,4.873170731707317,0
Hudson Bay,2019-08-29,1475,921875.0,24375.0,5835.0,2.6440677966101696,0.6329491525423728,0
Hudson Bay Area,2019-08-29,2285,1428125.0,64375.0,21097.5,4.50765864332604,1.4772866520787746,0
Hudson Strait,2019-08-29,305,190625.0,20625.0,5142.5,10.81967213114754,2.697704918032787,0
Foxe Basin,2019-08-30,341,213125.0,3750.0,2085.0,1.7595307917888563,0.978299120234604,0
Gulf of Boothia,2019-08-30,164,102500.0,11250.0,5712.5,10.975609756097562,5.573170731707317,0
Hudson Bay,2019-08-30,1475,921875.0,30625.0,7100.0,3.3220338983050848,0.7701694915254237,0
Hudson Bay Area,2019-08-30,2285,1428125.0,46875.0,15097.5,3.2822757111597376,1.057155361050328,0
Hudson Strait,2019-08-30,305,190625.0,1250.0,200.0,0.6557377049180327,0.1049180327868852,0
Foxe Basin,2019-08-31,341,213125.0,5000.0,2817.5,2.346041055718475,1.3219941348973607,0
Gulf of Boothia,2019-08-31,164,102500.0,10000.0,5432.5,9.75609756097561,5.3,0
Hudson Bay,2019-08-31,1475,921875.0,13125.0,4157.5,1.423728813559322,0.4509830508474576,0
Hudson Bay Area,2019-08-31,2285,1428125.0,31875.0,13010.0,2.231947483588621,0.910984682713348,0
Hudson Strait,2019-08-31,305,190625.0,3750.0,602.5,1.9672131147540983,0.3160655737704918,0
Foxe Basin,2019-09-01,341,213125.0,5625.0,3035.0,2.6392961876832843,1.4240469208211144,0
Gulf of Boothia,2019-09-01,164,102500.0,10000.0,5890.0,9.75609756097561,5.746341463414634,0
Hudson Bay,2019-09-01,1475,921875.0,3750.0,1857.5,0.4067796610169492,0.2014915254237288,0
Hudson Bay Area,2019-09-01,2285,1428125.0,19375.0,10782.5,1.3566739606126914,0.7550109409190372,0
Hudson Strait,2019-09-01,305,190625.0,0.0,0.0,0.0,0.0,0
Foxe Basin,2019-09-02,341,213125.0,5625.0,2787.5,2.6392961876832843,1.3079178885630498,0
Gulf of Boothia,2019-09-02,164,102500.0,11250.0,6112.5,10.975609756097562,5.963414634146342,0
Hudson Bay,2019-09-02,1475,921875.0,8750.0,3060.0,0.9491525423728814,0.3319322033898305,0
Hudson Bay Area,2019-09-02,2285,1428125.0,25625.0,11960.0,1.7943107221006565,0.8374617067833698,0
Hudson Strait,2019-09-02,305,190625.0,0.0,0.0,0.0,0.0,0
Foxe Basin,2019-09-03,341,213125.0,6875.0,3355.0,3.225806451612903,1.5741935483870968,0
Gulf of Boothia,2019-09-03,164,102500.0,10000.0,5457.5,9.75609756097561,5.324390243902439,0
Hudson Bay,2019-09-03,1475,921875.0,5000.0,2010.0,0.5423728813559322,0.2180338983050847,0
Hudson Bay Area,2019-09-03,2285,1428125.0,21875.0,10822.5,1.5317286652078774,0.7578118161925602,0
Hudson Strait,2019-09-03,305,190625.0,0.0,0.0,0.0,0.0,0
Foxe Basin,2019-09-04,341,213125.0,8750.0,4355.0,4.105571847507331,2.043401759530792,0
Gulf of Boothia,2019-09-04,164,102500.0,8125.0,4732.5,7.926829268292683,4.617073170731707,0
Hudson Bay,2019-09-04,1475,921875.0,5000.0,2045.0,0.5423728813559322,0.2218305084745762,0
Hudson Bay Area,2019-09-04,2285,1428125.0,21875.0,11132.5,1.5317286652078774,0.7795185995623632,0
Hudson Strait,2019-09-04,305,190625.0,0.0,0.0,0.0,0.0,0
Foxe Basin,2019-09-05,341,213125.0,8125.0,3955.0,3.812316715542522,1.8557184750733136,0
Gulf of Boothia,2019-09-05,164,102500.0,9375.0,5097.5,9.146341463414634,4.9731707317073175,0
Hudson Bay,2019-09-05,1475,921875.0,4375.0,1767.5,0.4745762711864407,0.191728813559322,0
Hudson Bay Area,2019-09-05,2285,1428125.0,21875.0,10820.0,1.5317286652078774,0.757636761487965,0
Hudson Strait,2019-09-05,305,190625.0,0.0,0.0,0.0,0.0,0
Foxe Basin,2019-09-06,341,213125.0,6250.0,3160.0,2.932551319648094,1.4826979472140762,0
Gulf of Boothia,2019-09-06,164,102500.0,9375.0,5062.5,9.146341463414634,4.939024390243903,0
Hudson Bay,2019-09-06,1475,921875.0,3750.0,1590.0,0.4067796610169492,0.1724745762711864,0
Hudson Bay Area,2019-09-06,2285,1428125.0,19375.0,9812.5,1.3566739606126914,0.687089715536105,0
Hudson Strait,2019-09-06,305,190625.0,0.0,0.0,0.0,0.0,0
Foxe Basin,2019-09-07,341,213125.0,7500.0,3612.5,3.5190615835777126,1.6950146627565983,0
Gulf of Boothia,2019-09-07,164,102500.0,10625.0,6102.5,10.365853658536585,5.953658536585366,0
Hudson Bay,2019-09-07,1475,921875.0,4375.0,1642.5,0.4745762711864407,0.1781694915254237,0
Hudson Bay Area,2019-09-07,2285,1428125.0,22500.0,11357.5,1.575492341356674,0.79527352297593,0
Hudson Strait,2019-09-07,305,190625.0,0.0,0.0,0.0,0.0,0
Foxe Basin,2019-09-08,341,213125.0,7500.0,3745.0,3.5190615835777126,1.7571847507331375,0
Gulf of Boothia,2019-09-08,164,102500.0,11250.0,6407.5,10.975609756097562,6.251219512195122,0
Hudson Bay,2019-09-08,1475,921875.0,3750.0,1667.5,0.4067796610169492,0.1808813559322034,0
Hudson Bay Area,2019-09-08,2285,1428125.0,22500.0,11820.0,1.575492341356674,0.8276586433260393,0
Hudson Strait,2019-09-08,305,190625.0,0.0,0.0,0.0,0.0,0
Foxe Basin,2019-09-09,341,213125.0,7500.0,3862.5,3.5190615835777126,1.812316715542522,0
Gulf of Boothia,2019-09-09,164,102500.0,13125.0,7162.500000000001,12.804878048780488,6.987804878048782,0
Hudson Bay,2019-09-09,1475,921875.0,5000.0,2170.0,0.5423728813559322,0.2353898305084746,0
Hudson Bay Area,2019-09-09,2285,1428125.0,25625.0,13194.999999999998,1.7943107221006565,0.9239387308533916,0
Hudson Strait,2019-09-09,305,190625.0,0.0,0.0,0.0,0.0,0
Foxe Basin,2019-09-10,341,213125.0,6875.0,3512.5,3.225806451612903,1.6480938416422288,0
Gulf of Boothia,2019-09-10,164,102500.0,12500.0,6572.5,12.195121951219512,6.412195121951219,0
Hudson Bay,2019-09-10,1475,921875.0,5625.0,2325.0,0.6101694915254238,0.2522033898305085,0
Hudson Bay Area,2019-09-10,2285,1428125.0,25000.0,12410.000000000002,1.75054704595186,0.8689715536105035,0
Hudson Strait,2019-09-10,305,190625.0,0.0,0.0,0.0,0.0,0
Foxe Basin,2019-09-11,341,213125.0,6875.0,3484.9999999999995,3.225806451612903,1.635190615835777,0
Gulf of Boothia,2019-09-11,164,102500.0,9375.0,5285.0,9.146341463414634,5.15609756097561,0
Hudson Bay,2019-09-11,1475,921875.0,5000.0,2100.0,0.5423728813559322,0.2277966101694915,0
Hudson Bay Area,2019-09-11,2285,1428125.0,21875.0,10970.0,1.5317286652078774,0.7681400437636762,0
Hudson Strait,2019-09-11,305,190625.0,625.0,100.0,0.3278688524590163,0.0524590163934426,0
Foxe Basin,2019-09-12,341,213125.0,5625.0,2987.5,2.6392961876832843,1.401759530791789,0
Gulf of Boothia,2019-09-12,164,102500.0,11250.0,6202.5,10.975609756097562,6.0512195121951216,0
Hudson Bay,2019-09-12,1475,921875.0,5000.0,2122.5,0.5423728813559322,0.2302372881355932,0
Hudson Bay Area,2019-09-12,2285,1428125.0,21875.0,11312.5,1.5317286652078774,0.7921225382932167,0
Hudson Strait,2019-09-12,305,190625.0,0.0,0.0,0.0,0.0,0
Foxe Basin,2019-09-13,341,213125.0,6250.0,3155.0,2.932551319648094,1.480351906158358,0
Gulf of Boothia,2019-09-13,164,102500.0,8125.0,4255.0,7.926829268292683,4.151219512195122,0
Hudson Bay,2019-09-13,1475,921875.0,6250.0,2687.5,0.6779661016949152,0.2915254237288135,0
Hudson Bay Area,2019-09-13,2285,1428125.0,20625.0,10097.5,1.4442013129102844,0.7070459518599562,0
Hudson Strait,2019-09-13,305,190625.0,0.0,0.0,0.0,0.0,0
Foxe Basin,2019-09-14,341,213125.0,6250.0,3262.5,2.932551319648094,1.530791788856305,0
Gulf of Boothia,2019-09-14,164,102500.0,9375.0,5230.0,9.146341463414634,5.102439024390244,0
Hudson Bay,2019-09-14,1475,921875.0,8125.0,3035.0,0.8813559322033898,0.3292203389830508,0
Hudson Bay Area,2019-09-14,2285,1428125.0,23750.0,11527.5,1.663019693654267,0.8071772428884026,0
Hudson Strait,2019-09-14,305,190625.0,0.0,0.0,0.0,0.0,0
Foxe Basin,2019-09-15,341,213125.0,6875.0,3622.5,3.225806451612903,1.6997067448680352,0
Gulf of Boothia,2019-09-15,164,102500.0,11875.0,6889.999999999999,11.585365853658535,6.721951219512194,0
Hudson Bay,2019-09-15,1475,921875.0,3750.0,1882.5,0.4067796610169492,0.2042033898305084,0
Hudson Bay Area,2019-09-15,2285,1428125.0,22500.0,12395.0,1.575492341356674,0.8679212253829321,0
Hudson Strait,2019-09-15,305,190625.0,0.0,0.0,0.0,0.0,0
Foxe Basin,2019-09-16,341,213125.0,10000.0,4515.0,4.69208211143695,2.118475073313783,0
Gulf of Boothia,2019-09-16,164,102500.0,13125.0,6525.0,12.804878048780488,6.365853658536586,0
Hudson Bay,2019-09-16,1475,921875.0,5625.0,2707.5,0.6101694915254238,0.2936949152542373,0
Hudson Bay Area,2019-09-16,2285,1428125.0,28750.0,13747.5,2.0131291028446388,0.9626258205689278,0
Hudson Strait,2019-09-16,305,190625.0,0.0,0.0,0.0,0.0,0
Foxe Basin,2019-09-17,341,213125.0,6875.0,3355.0,3.225806451612903,1.5741935483870968,0
Gulf of Boothia,2019-09-17,164,102500.0,10000.0,5627.5,9.75609756097561,5.490243902439024,0
Hudson Bay,2019-09-17,1475,921875.0,6250.0,2320.0,0.6779661016949152,0.2516610169491525,0
Hudson Bay Area,2019-09-17,2285,1428125.0,23125.0,11302.5,1.6192560175054704,0.7914223194748359,0
Hudson Strait,2019-09-17,305,190625.0,0.0,0.0,0.0,0.0,0
Foxe Basin,2019-09-18,341,213125.0,8125.0,3479.9999999999995,3.812316715542522,1.6328445747800584,0
Gulf of Boothia,2019-09-18,164,102500.0,11875.0,6635.0,11.585365853658535,6.4731707317073175,0
Hudson Bay,2019-09-18,1475,921875.0,4375.0,1802.5,0.4745762711864407,0.1955254237288135,0
Hudson Bay Area,2019-09-18,2285,1428125.0,29375.0,12832.5,2.0568927789934355,0.8985557986870897,0
Hudson Strait,2019-09-18,305,190625.0,5000.0,915.0,2.622950819672131,0.48,0
Foxe Basin,2019-09-19,341,213125.0,5625.0,3012.5,2.6392961876832843,1.4134897360703813,0
Gulf of Boothia,2019-09-19,164,102500.0,13125.0,7000.0,12.804878048780488,6.829268292682927,0
Hudson Bay,2019-09-19,1475,921875.0,10000.0,3330.0,1.0847457627118644,0.3612203389830508,0
Hudson Bay Area,2019-09-19,2285,1428125.0,36875.0,15875.0,2.582056892778993,1.1115973741794312,0
Hudson Strait,2019-09-19,305,190625.0,8125.0,2532.4999999999995,4.262295081967213,1.3285245901639342,0
Foxe Basin,2019-09-20,341,213125.0,7500.0,3505.0,3.5190615835777126,1.644574780058651,0
Gulf of Boothia,2019-09-20,164,102500.0,11250.0,6165.000000000001,10.975609756097562,6.014634146341464,0
Hudson Bay,2019-09-20,1475,921875.0,5000.0,1815.0,0.5423728813559322,0.1968813559322033,0
Hudson Bay Area,2019-09-20,2285,1428125.0,23750.0,11485.0,1.663019693654267,0.8042013129102845,0
Hudson Strait,2019-09-20,305,190625.0,0.0,0.0,0.0,0.0,0
Foxe Basin,2019-09-21,341,213125.0,6875.0,3245.0,3.225806451612903,1.5225806451612902,0
Gulf of Boothia,2019-09-21,164,102500.0,6250.0,3542.5,6.097560975609756,3.4560975609756097,0
Hudson Bay,2019-09-21,1475,921875.0,7500.0,2365.0,0.8135593220338984,0.2565423728813559,0
Hudson Bay Area,2019-09-21,2285,1428125.0,20625.0,9152.5,1.4442013129102844,0.6408752735229759,0
Hudson Strait,2019-09-21,305,190625.0,0.0,0.0,0.0,0.0,0
Foxe Basin,2019-09-22,341,213125.0,5000.0,2432.5,2.346041055718475,1.141348973607038,0
Gulf of Boothia,2019-09-22,164,102500.0,5000.0,2755.0,4.878048780487805,2.6878048780487807,0
Hudson Bay,2019-09-22,1475,921875.0,5625.0,1902.5,0.6101694915254238,0.2063728813559322,0
Hudson Bay Area,2019-09-22,2285,1428125.0,15625.0,7090.0,1.0940919037199124,0.4964551422319475,0
Hudson Strait,2019-09-22,305,190625.0,0.0,0.0,0.0,0.0,0
Foxe Basin,2019-09-23,341,213125.0,4375.0,2315.0,2.0527859237536656,1.086217008797654,0
Gulf of Boothia,2019-09-23,164,102500.0,10625.0,5617.5,10.365853658536585,5.480487804878049,0
Hudson Bay,2019-09-23,1475,921875.0,4375.0,1982.5,0.4745762711864407,0.2150508474576271,0
Hudson Bay Area,2019-09-23,2285,1428125.0,19375.0,9915.0,1.3566739606126914,0.6942669584245077,0
Hudson Strait,2019-09-23,305,190625.0,0.0,0.0,0.0,0.0,0
Foxe Basin,2019-09-24,341,213125.0,4375.0,2447.5,2.0527859237536656,1.1483870967741936,0
Gulf of Boothia,2019-09-24,164,102500.0,10000.0,5582.5,9.75609756097561,5.446341463414634,0
Hudson Bay,2019-09-24,1475,921875.0,5000.0,1890.0,0.5423728813559322,0.2050169491525423,0
Hudson Bay Area,2019-09-24,2285,1428125.0,19375.0,9920.0,1.3566739606126914,0.694617067833698,0
Hudson Strait,2019-09-24,305,190625.0,0.0,0.0,0.0,0.0,0
Foxe Basin,2019-09-25,341,213125.0,5000.0,2430.0,2.346041055718475,1.1401759530791788,0
Gulf of Boothia,2019-09-25,164,102500.0,12500.0,6752.5,12.195121951219512,6.587804878048781,0
Hudson Bay,2019-09-25,1475,921875.0,6250.0,2612.5,0.6779661016949152,0.2833898305084745,0
Hudson Bay Area,2019-09-25,2285,1428125.0,23750.0,11795.0,1.663019693654267,0.8259080962800875,0
Hudson Strait,2019-09-25,305,190625.0,0.0,0.0,0.0,0.0,0
Foxe Basin,2019-09-26,341,213125.0,3750.0,1915.0,1.7595307917888563,0.898533724340176,0
Gulf of Boothia,2019-09-26,164,102500.0,8750.0,4790.0,8.536585365853659,4.673170731707317,0
Hudson Bay,2019-09-26,1475,921875.0,6875.0,2472.5,0.7457627118644068,0.2682033898305084,0
Hudson Bay Area,2019-09-26,2285,1428125.0,19375.0,9177.5,1.3566739606126914,0.6426258205689278,0
Hudson Strait,2019-09-26,305,190625.0,0.0,0.0,0.0,0.0,0
Foxe Basin,2019-09-27,341,213125.0,5000.0,2485.0,2.346041055718475,1.165982404692082,0
Gulf of Boothia,2019-09-27,164,102500.0,13125.0,6555.0,12.804878048780488,6.3951219512195125,0
Hudson Bay,2019-09-27,1475,921875.0,5625.0,2127.5,0.6101694915254238,0.2307796610169491,0
Hudson Bay Area,2019-09-27,2285,1428125.0,23750.0,11167.5,1.663019693654267,0.7819693654266958,0
Hudson Strait,2019-09-27,305,190625.0,0.0,0.0,0.0,0.0,0
Foxe Basin,2019-09-28,341,213125.0,5000.0,2390.0,2.346041055718475,1.121407624633431,0
Gulf of Boothia,2019-09-28,164,102500.0,10625.0,5577.5,10.365853658536585,5.441463414634146,0
Hudson Bay,2019-09-28,1475,921875.0,5000.0,1837.5,0.5423728813559322,0.199322033898305,0
Hudson Bay Area,2019-09-28,2285,1428125.0,20625.0,9805.0,1.4442013129102844,0.6865645514223194,0
Hudson Strait,2019-09-28,305,190625.0,0.0,0.0,0.0,0.0,0
Foxe Basin,2019-09-29,341,213125.0,5000.0,2470.0,2.346041055718475,1.158944281524927,0
Gulf of Boothia,2019-09-29,164,102500.0,11875.0,6730.0,11.585365853658535,6.565853658536585,0
Hudson Bay,2019-09-29,1475,921875.0,4375.0,1825.0,0.4745762711864407,0.1979661016949152,0
Hudson Bay Area,2019-09-29,2285,1428125.0,21250.0,11025.0,1.487964989059081,0.7719912472647702,0
Hudson Strait,2019-09-29,305,190625.0,0.0,0.0,0.0,0.0,0
Foxe Basin,2019-09-30,341,213125.0,6875.0,3489.9999999999995,3.225806451612903,1.6375366568914953,0
Gulf of Boothia,2019-09-30,164,102500.0,13125.0,7327.5,12.804878048780488,7.148780487804878,0
Hudson Bay,2019-09-30,1475,921875.0,5000.0,2100.0,0.5423728813559322,0.2277966101694915,0
Hudson Bay Area,2019-09-30,2285,1428125.0,25000.0,12917.5,1.75054704595186,0.904507658643326,0
Hudson Strait,2019-09-30,305,190625.0,0.0,0.0,0.0,0.0,0
Foxe Basin,2019-10-01,341,213125.0,4375.0,2050.0,2.0527859237536656,0.9618768328445748,0
Gulf of Boothia,2019-10-01,164,102500.0,8750.0,4797.5,8.536585365853659,4.680487804878049,0
Hudson Bay,2019-10-01,1475,921875.0,6875.0,2067.5,0.7457627118644068,0.2242711864406779,0
Hudson Bay Area,2019-10-01,2285,1428125.0,20000.0,8915.0,1.400437636761488,0.6242450765864332,0
Hudson Strait,2019-10-01,305,190625.0,0.0,0.0,0.0,0.0,0
Foxe Basin,2019-10-02,341,213125.0,6875.0,3345.0,3.225806451612903,1.56950146627566,0
Gulf of Boothia,2019-10-02,164,102500.0,11875.0,6432.5,11.585365853658535,6.275609756097561,0
Hudson Bay,2019-10-02,1475,921875.0,3750.0,1672.5,0.4067796610169492,0.1814237288135593,0
Hudson Bay Area,2019-10-02,2285,1428125.0,22500.0,11450.0,1.575492341356674,0.8017505470459518,0
Hudson Strait,2019-10-02,305,190625.0,0.0,0.0,0.0,0.0,0
Foxe Basin,2019-10-03,341,213125.0,6250.0,3167.4999999999995,2.932551319648094,1.4862170087976536,0
Gulf of Boothia,2019-10-03,164,102500.0,11250.0,6270.0,10.975609756097562,6.117073170731707,0
Hudson Bay,2019-10-03,1475,921875.0,8125.0,2660.0,0.8813559322033898,0.2885423728813559,0
Hudson Bay Area,2019-10-03,2285,1428125.0,25625.0,12097.500000000002,1.7943107221006565,0.8470897155361052,0
Hudson Strait,2019-10-03,305,190625.0,0.0,0.0,0.0,0.0,0
Foxe Basin,2019-10-04,341,213125.0,5000.0,2525.0,2.346041055718475,1.18475073313783,0
Gulf of Boothia,2019-10-04,164,102500.0,10000.0,5622.5,9.75609756097561,5.485365853658537,0
Hudson Bay,2019-10-04,1475,921875.0,8125.0,2605.0,0.8813559322033898,0.2825762711864407,0
Hudson Bay Area,2019-10-04,2285,1428125.0,23125.0,10752.5,1.6192560175054704,0.752910284463895,0
Hudson Strait,2019-10-04,305,190625.0,0.0,0.0,0.0,0.0,0
Foxe Basin,2019-10-05,341,213125.0,5625.0,2997.5,2.6392961876832843,1.4064516129032258,0
Gulf of Boothia,2019-10-05,164,102500.0,8125.0,4732.5,7.926829268292683,4.617073170731707,0
Hudson Bay,2019-10-05,1475,921875.0,6875.0,2465.0,0.7457627118644068,0.2673898305084746,0
Hudson Bay Area,2019-10-05,2285,1428125.0,23750.0,10772.5,1.663019693654267,0.7543107221006564,0
Hudson Strait,2019-10-05,305,190625.0,3125.0,577.5,1.639344262295082,0.3029508196721311,0
Foxe Basin,2019-10-06,341,213125.0,8750.0,4350.0,4.105571847507331,2.0410557184750733,0
Gulf of Boothia,2019-10-06,164,102500.0,8750.0,4935.0,8.536585365853659,4.814634146341463,0
Hudson Bay,2019-10-06,1475,921875.0,20000.0,5235.0,2.169491525423729,0.567864406779661,0
Hudson Bay Area,2019-10-06,2285,1428125.0,37500.0,14520.0,2.62582056892779,1.0167177242888403,0
Hudson Strait,2019-10-06,305,190625.0,0.0,0.0,0.0,0.0,0
Foxe Basin,2019-10-07,341,213125.0,6875.0,3295.0,3.225806451612903,1.5460410557184752,0
Gulf of Boothia,2019-10-07,164,102500.0,11250.0,5795.0,10.975609756097562,5.6536585365853655,0
Hudson Bay,2019-10-07,1475,921875.0,8750.0,2980.0,0.9491525423728814,0.3232542372881355,0
Hudson Bay Area,2019-10-07,2285,1428125.0,26875.0,12070.0,1.8818380743982488,0.845164113785558,0
Hudson Strait,2019-10-07,305,190625.0,0.0,0.0,0.0,0.0,0
Foxe Basin,2019-10-08,341,213125.0,6250.0,2957.5,2.932551319648094,1.387683284457478,0
Gulf of Boothia,2019-10-08,164,102500.0,15625.0,7652.5,15.24390243902439,7.465853658536585,0
Hudson Bay,2019-10-08,1475,921875.0,7500.0,2437.5,0.8135593220338984,0.2644067796610169,0
Hudson Bay Area,2019-10-08,2285,1428125.0,29375.0,13047.5,2.0568927789934355,0.9136105032822756,0
Hudson Strait,2019-10-08,305,190625.0,0.0,0.0,0.0,0.0,0
Foxe Basin,2019-10-09,341,213125.0,6875.0,3570.0,3.225806451612903,1.6750733137829912,0
Gulf of Boothia,2019-10-09,164,102500.0,18750.0,9195.0,18.29268292682927,8.970731707317073,0
Hudson Bay,2019-10-09,1475,921875.0,8125.0,3027.5,0.8813559322033898,0.3284067796610169,0
Hudson Bay Area,2019-10-09,2285,1428125.0,34375.0,15900.0,2.4070021881838075,1.113347921225383,0
Hudson Strait,2019-10-09,305,190625.0,625.0,107.5,0.3278688524590163,0.0563934426229508,0
Foxe Basin,2019-10-10,341,213125.0,8125.0,4282.5,3.812316715542522,2.009384164222874,0
Gulf of Boothia,2019-10-10,164,102500.0,11875.0,6145.000000000001,11.585365853658535,5.995121951219513,0
Hudson Bay,2019-10-10,1475,921875.0,10625.0,3317.5,1.152542372881356,0.359864406779661,0
Hudson Bay Area,2019-10-10,2285,1428125.0,33750.0,14260.0,2.363238512035011,0.9985120350109408,0
Hudson Strait,2019-10-10,305,190625.0,3125.0,515.0,1.639344262295082,0.2701639344262295,0
Foxe Basin,2019-10-11,341,213125.0,11875.0,5537.5,5.571847507331379,2.598240469208211,0
Gulf of Boothia,2019-10-11,164,102500.0,13750.0,6847.5,13.414634146341465,6.680487804878049,0
Hudson Bay,2019-10-11,1475,921875.0,8750.0,2910.0,0.9491525423728814,0.3156610169491525,0
Hudson Bay Area,2019-10-11,2285,1428125.0,34375.0,15295.0,2.4070021881838075,1.070984682713348,0
Hudson Strait,2019-10-11,305,190625.0,0.0,0.0,0.0,0.0,0
Foxe Basin,2019-10-12,341,213125.0,10000.0,4832.5,4.69208211143695,2.2674486803519063,0
Gulf of Boothia,2019-10-12,164,102500.0,11250.0,5510.0,10.975609756097562,5.375609756097561,0
Hudson Bay,2019-10-12,1475,921875.0,21250.0,5457.5,2.305084745762712,0.592,0
Hudson Bay Area,2019-10-12,2285,1428125.0,46875.0,16592.5,3.2822757111597376,1.1618380743982497,0
Hudson Strait,2019-10-12,305,190625.0,4375.0,792.5,2.295081967213114,0.4157377049180328,0
Foxe Basin,2019-10-13,341,213125.0,9375.0,4860.0,4.39882697947214,2.2803519061583577,0
Gulf of Boothia,2019-10-13,164,102500.0,18125.0,8957.5,17.682926829268293,8.739024390243902,0
Hudson Bay,2019-10-13,1475,921875.0,7500.0,2864.9999999999995,0.8135593220338984,0.3107796610169491,0
Hudson Bay Area,2019-10-13,2285,1428125.0,35625.0,16785.0,2.4945295404814005,1.175317286652079,0
Hudson Strait,2019-10-13,305,190625.0,625.0,102.5,0.3278688524590163,0.0537704918032786,0
